frame_id,source_sample_index,rx_id,xml_path,tx_power_dbm,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,frequency_hz,num_paths,tau_min,tau_max,delay_spread,path_gain_sum,path_gain_db,rx_power_dbm,gain_method,gain_error,a_shape,tau_cir_shape,valid_shape,tau_shape,gain_debug,sanity_ok,error_message,prev_num_paths,prev_delay_spread,prev_rx_power_dbm,delta_num_paths,delta_delay_spread,delta_rx_power_db,y_path_change,y_path_drop,y_rx_power_drop_0p5db,y_rx_power_drop_1db,y_rx_power_drop_2db,y_delay_spread_increase,y_adaptation_trigger_1db,y_adaptation_trigger_2db,raw_tx_rx_distance,raw_vertex_count_near_link_0p25m,raw_vertex_count_near_link_0p50m,raw_vertex_count_near_link_1p00m,raw_min_vertex_dist_to_link,raw_mean_vertex_dist_to_link_k20,raw_mean_vertex_dist_to_link_k50,raw_vertex_count_near_rx_0p50m,raw_vertex_count_near_tx_0p50m,raw_link_corridor_occupancy_ratio_0p50m
79,20302,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_079_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,20,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.201585106031416e-08,-71.42571902591425,-41.42571902591425,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 20, 1]","[1, 1, 20]","[1, 1, 20]","[1, 1, 20]",,True,,21,5.130942337672195e-08,-41.425175298972164,-1,0.0,-0.000543726942083822,1,1,0,0,0,0,0,0,3.2340964255878335,1098,2383,4862,0.10901953951675983,0.1103164371085638,0.11277091333351842,2076,0,0.11915
80,20559,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_080_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,18,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.188052819628865e-08,-71.4338874024572,-41.4338874024572,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,20,5.130942337672195e-08,-41.42571902591425,-2,-8.781526616985502e-10,-0.008168376542954547,1,1,0,0,0,0,0,0,3.2340964255878335,1075,3003,4802,0.10916801115923887,0.11209755927250123,0.12195271098762041,1973,0,0.15015
81,20816,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_081_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.244927502370047e-08,-71.39965956014501,-41.39965956014501,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,18,5.04312707150234e-08,-41.4338874024572,3,0.0,0.034227842312191115,1,0,0,0,0,0,0,0,3.2340964255878335,1116,3508,4980,0.1100913224531439,0.11103752197384398,0.12046600758831827,2098,0,0.1754
82,21073,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_082_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,20,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.205824203992961e-08,-71.4231633729631,-41.4231633729631,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 20, 1]","[1, 1, 20]","[1, 1, 20]","[1, 1, 20]",,True,,21,5.04312707150234e-08,-41.39965956014501,-1,0.0,-0.023503812818091774,1,1,0,0,0,0,0,0,3.2340964255878335,1049,3259,4958,0.1091590788781123,0.11131007186345301,0.12414986363530404,1971,0,0.16295
83,21330,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_083_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.206726593267376e-08,-71.42261953767894,-41.42261953767894,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,20,5.04312707150234e-08,-41.4231633729631,1,0.0,0.0005438352841622418,1,0,0,0,0,0,0,0,3.2340964255878335,1113,3250,4967,0.10958952100359404,0.11084069142012598,0.11607442860298348,2018,0,0.1625
84,21587,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_084_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121906892531115e-08,5.043128492587812e-08,7.206725172181905e-08,-71.42262039405891,-41.42262039405891,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.42261953767894,0,1.4210854715202004e-14,-8.563799696048591e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1102,3243,4948,0.1091590788781123,0.1117660583034362,0.12248098509810268,1996,0,0.16215
85,21844,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_085_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.20672588272464e-08,-71.4226199658689,-41.422619965868904,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.043128492587812e-08,-41.42262039405891,0,-1.4210854715202004e-14,4.281900061187116e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1111,3321,4936,0.1099623714875832,0.1110439574985509,0.11424404681843131,2012,0,0.16605
86,22101,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_086_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121906892531115e-08,5.043128492587812e-08,7.206726593267376e-08,-71.42261953767894,-41.42261953767894,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.422619965868904,0,1.4210854715202004e-14,4.2818996348614746e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1078,3316,4897,0.10987542105856386,0.1105547898712144,0.11263963115313307,2051,0,0.1658
87,22358,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_087_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.20672588272464e-08,-71.4226199658689,-41.422619965868904,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.043128492587812e-08,-41.42261953767894,0,-1.4210854715202004e-14,-4.2818996348614746e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1065,3304,4870,0.10910688212170501,0.11101520693207804,0.11947366280745601,2009,0,0.1652
88,22615,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_088_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.206726593267376e-08,-71.42261953767894,-41.42261953767894,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.422619965868904,0,0.0,4.2818996348614746e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1126,2895,4859,0.10968542998128877,0.11139851645757434,0.11602929888291921,2051,0,0.14475
89,22872,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_089_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121906892531115e-08,5.043128492587812e-08,7.19556325634585e-08,-71.42935204569841,-41.42935204569841,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.42261953767894,0,1.4210854715202004e-14,-0.006732508019467787,0,0,0,0,0,0,0,0,3.2340964255878335,1132,2945,4853,0.10926893040879078,0.11066845782892094,0.11528610515037778,2069,0,0.14725
90,23129,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_090_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121906892531115e-08,5.043128492587812e-08,7.195562545803114e-08,-71.42935247455269,-41.42935247455269,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.043128492587812e-08,-41.42935204569841,0,0.0,-4.28854278311519e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1065,2896,4839,0.10908142131678825,0.11052524130106614,0.11695870231519308,2024,0,0.1448
91,23386,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_091_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,22,1.0787783999433032e-08,6.121906892531115e-08,5.043128492587812e-08,7.234666554722935e-08,-71.40581480686065,-41.40581480686065,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 22, 1]","[1, 1, 22]","[1, 1, 22]","[1, 1, 22]",,True,,21,5.043128492587812e-08,-41.42935247455269,1,0.0,0.023537667692039577,1,0,0,0,0,0,0,0,3.2340964255878335,1093,2836,4844,0.10968542998128877,0.11054566895905507,0.11526191831952738,2035,0,0.1418
92,23643,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_092_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.233764875991255e-08,-71.40635611515658,-41.40635611515658,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,22,5.043128492587812e-08,-41.40581480686065,-1,-1.4210854715202004e-14,-0.0005413082959364601,1,1,0,0,0,0,0,0,3.2340964255878335,1048,2442,4887,0.10926893040879078,0.11062808036392799,0.11482847012217849,2015,0,0.1221
93,23900,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_093_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121906181988379e-08,5.043127782045076e-08,7.233764875991255e-08,-71.40635611515658,-41.40635611515658,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.40635611515658,0,7.105427357601002e-15,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1114,2484,4901,0.10910688212170501,0.11080135584690629,0.11620211158381841,2055,0,0.1242
94,24157,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_094_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.121905471445643e-08,5.04312707150234e-08,7.23376416544852e-08,-71.40635654174606,-41.406356541746064,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.043127782045076e-08,-41.40635611515658,0,-7.105427357601002e-15,-4.2658948018470255e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1088,2368,4826,0.10938041711131803,0.1104500928820616,0.11347201421626119,2034,0,0.1184
95,24414,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_095_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,21,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.193381890147066e-08,-71.43066882785408,-41.43066882785408,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,21,5.04312707150234e-08,-41.406356541746064,0,8.781526616985502e-10,-0.024312286108013836,0,0,0,0,0,0,0,0,3.2340964255878335,1132,2345,4933,0.10944138101884054,0.11084614898396497,0.11878998335497627,2051,0,0.11725
96,24671,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_096_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,22,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.234383758714102e-08,-71.40598457162544,-41.40598457162544,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 22, 1]","[1, 1, 22]","[1, 1, 22]","[1, 1, 22]",,True,,21,5.130942337672195e-08,-41.43066882785408,1,0.0,0.0246842562286389,1,0,0,0,0,0,0,0,3.2340964255878335,1099,2331,4891,0.10917094681463234,0.11056518293740814,0.1156832835348639,2029,0,0.11655
97,24928,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_097_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.235285437445782e-08,-71.40544330963414,-41.40544330963414,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,22,5.130942337672195e-08,-41.40598457162544,1,0.0,0.000541261991301667,1,0,0,0,0,0,0,0,3.2340964255878335,1068,2312,4906,0.10908076926910024,0.1101368458398323,0.11446954855996233,2030,0,0.1156
98,25185,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_098_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.235285437445782e-08,-71.40544330963414,-41.40544330963414,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,23,5.130942337672195e-08,-41.40544330963414,0,0.0,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1091,2191,4849,0.10901285896739998,0.1103233069040525,0.1168456163324962,2065,0,0.10955
99,25442,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_099_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.235284726903046e-08,-71.40544373613398,-41.405443736133975,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,23,5.130942337672195e-08,-41.40544330963414,0,0.0,-4.2649983811315906e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1029,2179,4913,0.10995796041511566,0.11100154620795062,0.11882496573938063,1988,0,0.10895
100,25698,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_100_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.266184809395781e-08,-71.38693560412185,-41.386935604121845,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,23,5.130942337672195e-08,-41.405443736133975,1,0.0,0.018508132012129863,1,0,0,0,0,0,0,0,3.2340964255878335,1079,2280,4935,0.10938041711131803,0.11202053098601603,0.12024798535101394,2078,0,0.114
101,25955,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_101_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.386935604121845,0,0.0,-0.010134634376669283,0,0,0,0,0,0,0,0,3.2340964255878335,1078,2130,4844,0.10989126938731568,0.11115674388289984,0.11598632412834307,1954,0,0.1065
102,26212,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_102_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.24924902328894e-08,-71.3970698128202,-41.397069812820206,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397070238498515,0,0.0,4.2567830860207323e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1098,2271,5058,0.10910037340914384,0.11046791823021748,0.11533507088927264,2089,0,0.11355
103,26469,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_103_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.24924902328894e-08,-71.3970698128202,-41.397069812820206,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397069812820206,0,0.0,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1083,2268,5033,0.1091590788781123,0.11076100503035032,0.11589443045915247,2049,0,0.1134
104,26726,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_104_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397069812820206,0,0.0,-4.2567830860207323e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1047,2160,4982,0.10908076926910024,0.11037416741989599,0.11319360405283069,1954,0,0.108
105,26983,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_105_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397070238498515,0,0.0,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1089,2144,4973,0.1093299758055522,0.11023798771970439,0.11277174830377547,2062,0,0.1072
106,27240,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_106_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397070238498515,0,0.0,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1039,2033,4989,0.10984564394091026,0.11085024842532518,0.12061592389352571,1964,0,0.10165
107,27497,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_107_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.235285437445782e-08,-71.40544330963414,-41.40544330963414,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,24,5.130942337672195e-08,-41.397070238498515,-1,0.0,-0.008373071135622467,1,1,0,0,0,0,0,0,3.2340964255878335,1081,2067,5016,0.1092508557091868,0.11056322185294928,0.11454528226232594,1993,0,0.10335
108,27754,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_108_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,20,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.193393969373574e-08,-71.43066153512711,-41.430661535127115,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 20, 1]","[1, 1, 20]","[1, 1, 20]","[1, 1, 20]",,True,,23,5.130942337672195e-08,-41.40544330963414,-3,0.0,-0.025218225492977808,1,1,0,0,0,0,0,0,3.2340964255878335,1088,2156,5042,0.1093299758055522,0.11021077573082497,0.11259162087825703,2043,0,0.1078
109,28011,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_109_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,20,5.130942337672195e-08,-41.430661535127115,4,0.0,0.033591296628600276,1,0,0,0,0,0,0,0,3.2340964255878335,1087,3257,5114,0.1101271991167972,0.11096251382189766,0.11373281542621125,2012,0,0.16285
110,28268,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_110_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.130942337672195e-08,-41.397070238498515,0,0.0,0.0,0,0,0,0,0,0,0,0,3.2340964255878335,1039,2346,5359,0.10908144924496863,0.11043153179687286,0.11380109863312944,1989,0,0.1173
111,28525,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_111_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.244494071301233e-08,-71.39991938655777,-41.39991938655777,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,24,5.130942337672195e-08,-41.397070238498515,-1,0.0,-0.002849148059254958,1,1,0,0,0,0,0,0,3.2340964255878335,1069,1989,5310,0.10911155102406693,0.11078619109491272,0.11870832880442642,1985,0,0.09945
112,28782,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_112_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,23,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.244494781843969e-08,-71.39991896060012,-41.39991896060012,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,,23,5.130942337672195e-08,-41.39991938655777,0,0.0,4.2595765137320996e-07,0,0,0,0,0,0,0,0,3.2340964255878335,1097,2174,5314,0.10911313780223297,0.11086060838428768,0.11625330214097629,2063,0,0.1087
113,29039,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_113_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,19,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.21886408427963e-08,-71.41531134942863,-41.415311349428634,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 19, 1]","[1, 1, 19]","[1, 1, 19]","[1, 1, 19]",,True,,23,5.130942337672195e-08,-41.39991896060012,-4,0.0,-0.015392388828516346,1,1,0,0,0,0,0,0,3.2340964255878335,1154,2277,5412,0.10951927330382809,0.11087068136302544,0.11604037454705725,2066,0,0.11385
114,29296,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_114_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,16,2.14085886796056e-08,6.209720737615498e-08,4.0688618696549383e-08,2.4257731379151437e-09,-86.15149817467206,-56.15149817467206,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 16, 1]","[1, 1, 16]","[1, 1, 16]","[1, 1, 16]",,True,,19,5.130942337672195e-08,-41.415311349428634,-3,-1.0620804680172569e-08,-14.736186825243422,1,1,1,1,1,0,1,1,3.2340964255878335,1158,2477,5330,0.036710696527166346,0.09641147317262541,0.10832509136121737,2094,0,0.12385
115,29553,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_115_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,16,4.0688618696549383e-08,-56.15149817467206,8,1.0620804680172569e-08,14.754427936173542,1,0,0,0,0,1,1,1,3.2340964255878335,1089,2459,5319,0.10915903912969357,0.11041608092108805,0.11410787755815517,2046,0,0.12295
